date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:04:40	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-124%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/re.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/re.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:40	292/292	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-124%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/re.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/re.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:41	305/305	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-131%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ro.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ro.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:41	305/305	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-131%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ro.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ro.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:41	187134/187134	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-2dafe%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/rs.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/rs.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:42	186989/186989	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-2da6d%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/rs.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/rs.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:42	286/286	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-11e%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ru.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ru.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:42	290/290	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-122%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ru.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ru.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:42	747/747	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-2eb%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/rw.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/rw.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:42	748/748	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-2ec%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/rw.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/rw.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:42	10238/10238	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-27fe%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sa.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sa.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:43	10179/10179	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-27c3%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sa.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sa.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:43	953/953	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-3b9%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sb.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sb.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:43	952/952	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-3b8%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sb.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sb.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:44	571/571	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-23b%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sc.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sc.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:44	570/570	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-23a%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sc.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sc.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:44	497/497	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-1f1%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sd.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sd.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:44	493/493	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-1ed%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sd.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sd.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:45	231/231	---M--	200	added ('OK')	image/svg+xml	etag:%2260587b04-e7%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/se.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/se.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:45	239/239	---M--	200	added ('OK')	image/svg+xml	etag:%2260587b04-ef%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/se.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/se.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:45	887/887	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-377%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sg.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sg.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:45	948/948	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-3b4%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sg.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sg.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:45	29501/29501	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-733d%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sh.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sh.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:46	30113/30113	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-75a1%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sh.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sh.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:46	2053/2053	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-805%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/si.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/si.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:46	2065/2065	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-811%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/si.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/si.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:46	321/321	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-141%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sj.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sj.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:47	321/321	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-141%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sj.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sj.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:47	1202/1202	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-4b2%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sk.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sk.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:47	1173/1173	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-495%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sk.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sk.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:47	275/275	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-113%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sl.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sl.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:47	438/438	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-1b6%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sl.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sl.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:48	15801/15801	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-3db9%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sm.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sm.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:48	15729/15729	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-3d71%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sm.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sm.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:48	424/424	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-1a8%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sn.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sn.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:48	414/414	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-19e%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sn.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sn.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:49	497/497	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-1f1%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/so.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/so.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:49	498/498	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-1f2%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/so.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/so.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:49	315/315	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-13b%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sr.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sr.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:49	320/320	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-140%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sr.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sr.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:49	386/386	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-182%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ss.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/ss.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:50	397/397	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-18d%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ss.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/ss.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:50	916/916	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-394%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/st.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/st.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:50	920/920	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-398%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/st.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/st.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:50	82697/82697	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-14309%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sv.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sv.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:51	83238/83238	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-14526%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sv.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sv.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:51	13209/13209	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-3399%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sx.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sx.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:51	12992/12992	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-32c0%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sx.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sx.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:51	565/565	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-235%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sy.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sy.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:51	579/579	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-243%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sy.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sy.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:52	6742/6742	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-1a56%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sz.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/sz.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:52	6689/6689	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-1a21%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sz.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/sz.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:52	14497/14497	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-38a1%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/tc.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/tc.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:52	14756/14756	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-39a4%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/tc.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/tc.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:52	267/267	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-10b%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/td.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/td.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:53	279/279	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-117%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/td.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/td.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:53	1088/1088	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-440%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/tf.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/tf.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:53	1196/1196	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-4ac%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/tf.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/tf.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:53	728/728	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-2d8%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/tg.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/4x3/tg.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
01:04:54	733/733	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260587b04-2dd%22	https://adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/tg.svg	C:/Users/ldeto/OneDrive/Documentos/LuisDeTomas/13.-Proyectos/Plantillas%20web%20Admin/Plantilla003/adminlte.io/themes/v3/plugins/flag-icon-css/flags/1x1/tg.svg	(from https://adminlte.io/themes/v3/plugins/flag-icon-css/css/flag-icon.min.css)
